"Sample_1" "Sample_2" "bMNTD" "mean_bMNTD" "sd_bMNTD" "bNTI"
"81" "SRR12805393" "SRR12805341" 0.0365861712289088 0.0368318710495788 0.00518272590564373 -0.0474074502767881
"82" "SRR12805394" "SRR12805341" 0.015587000386035 0.0159391461553045 0.00281011948709675 -0.125313450508561
"83" "SRR12805395" "SRR12805341" 0.0122007490675408 0.0119251306470487 0.00233246856352047 0.118165974368445
"84" "SRR12805396" "SRR12805341" 0.00237187684688721 0.00496446684534434 0.00120498468588908 -2.15155431335977
"85" "SRR12805397" "SRR12805341" 0.000972828374239143 0.00142559419697175 0.000418597306786419 -1.08162622021748
"86" "SRR12805398" "SRR12805341" 0.00452610428020744 0.0030123960128318 0.00104558645581783 1.44771219917118
"87" "SRR12805399" "SRR12805341" 0.0043864687867103 0.00315069251163964 0.00114659926151095 1.07777522326518
"88" "SRR12805400" "SRR12805341" 0.00340260635579525 0.00481740877883889 0.00131262314038518 -1.07784357864397
"89" "SRR12805401" "SRR12805341" 0.00174610772255358 0.00337335838858509 0.000968828447622576 -1.6796066114952
"90" "SRR12805402" "SRR12805341" 0.0102303538135705 0.012660090332419 0.00541167441929074 -0.448980542914281
"91" "SRR12805403" "SRR12805341" 0.00134744943018767 0.00204898483181767 0.000758659459824528 -0.924703953196955
"92" "SRR12805404" "SRR12805341" 0.00411366870495867 0.00611120197322292 0.00164517499302435 -1.21417677556121
"93" "SRR12805405" "SRR12805341" 0.00154854220275151 0.00404283111903444 0.00121298115154535 -2.05632949292343
"94" "SRR12805406" "SRR12805341" 0.0014976219040788 0.00391639133793246 0.00117089223970535 -2.06574896632873
"95" "SRR12805407" "SRR12805341" 0.00421767285305689 0.0034674984570386 0.00136771077574777 0.548489058739883
"96" "SRR12805408" "SRR12805341" 0.00630373863125302 0.00865147481308771 0.00199763657583267 -1.17525690620482
"97" "SRR12805363" "SRR12805352" 0.00143009645053955 0.00237475680654447 0.000618196263805483 -1.52809133816143
"98" "SRR12805374" "SRR12805352" 0.00581629871914026 0.00750998080179437 0.00156048493002326 -1.08535625693538
"99" "SRR12805381" "SRR12805352" 0.00688786263435525 0.0102314876958508 0.00226381053270966 -1.47698979803465
"100" "SRR12805382" "SRR12805352" 0.00541543681602464 0.00708202463547801 0.0022871467872991 -0.728675495909667
"101" "SRR12805383" "SRR12805352" 0.00717673100683228 0.00936662102110404 0.00217918151648262 -1.00491399991608
"102" "SRR12805384" "SRR12805352" 0.00939436934280123 0.0123061740170346 0.00258599165701425 -1.12599151908918
"103" "SRR12805385" "SRR12805352" 0.0178361825034119 0.0191384217691655 0.003332142502469 -0.390811396808116
"104" "SRR12805386" "SRR12805352" 0.0035082405410173 0.00501516326548988 0.00159009003945485 -0.947696474464569
"105" "SRR12805387" "SRR12805352" 0.00732982732872719 0.0103740762080014 0.00274355707974818 -1.10959925045686
"106" "SRR12805388" "SRR12805352" 0.0356383276039715 0.0365096199022007 0.00673358664413153 -0.129394978378799
"107" "SRR12805389" "SRR12805352" 0.0265650777232684 0.0247483107469417 0.0045422251437355 0.39997290289151
"108" "SRR12805390" "SRR12805352" 0.0463325730554873 0.0396868646811072 0.00623511736432062 1.06585136831729
"109" "SRR12805391" "SRR12805352" 0.0163932150607864 0.0163372796329878 0.00337705416503404 0.0165633789288355
"110" "SRR12805392" "SRR12805352" 0.011690886518506 0.00906414797290173 0.00205045591340864 1.28105097428682
"111" "SRR12805393" "SRR12805352" 0.0421568165127425 0.0376624620841636 0.00584922343163599 0.768367712587433
"112" "SRR12805394" "SRR12805352" 0.0164215756938651 0.0139592312983154 0.00257611445189838 0.95583656763974
