	Kingdom	Phylum	Class	Order	Family	Genus	Species
e417c9789b29305f8bfbb9e7fa9c7296	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA
3ea83c11f359d370ef71b17d4b974c38	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA	NA
37310755fdd3d2557a7051027953407f	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Silvanigrella	NA
9597fc3785cf1fa55fae3a6a76e3e1d7	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
6cb809dab5214e8c3b6716685be921bb	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	NA
c20e995f62419a426bb0aa951a6b429d	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	uncultured	metagenome
a509f6c9892a7601c9660bd76f39616c	Bacteria	NA	NA	NA	NA	NA	NA
67f7f05a542bfaf908e0d8f273549887	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	metagenome
86eda500f8e7f68c02c7315b467e87b2	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	metagenome	metagenome
ed45fc478ac528cb6c53d5188897ddf7	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	NA
0a8638718cfc3fcabcf0e0f458746186	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	NA
f1974d4f7587548a00686a96972ae73f	Bacteria	NA	NA	NA	NA	NA	NA
c59ecd15cb6c5c84db19e5a36d512009	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA	NA
78abc83df430a4b03bba84e7b161893c	Bacteria	Planctomycetes	vadinHA49	uncultured Antarctic bacterium LB3-13	uncultured Antarctic bacterium LB3-13	uncultured Antarctic bacterium LB3-13	uncultured Antarctic bacterium LB3-13
3c09cbc0f26fa8c9ad8302a1475fdd16	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
523d38603e9505758e9b510b36f0d9ec	Bacteria	Planctomycetes	Planctomycetacia	Isosphaerales	Isosphaeraceae	Singulisphaera	uncultured bacterium
3ac97362b18a0a28d251f2c2500b3b84	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	uncultured gamma proteobacterium
08f19b8f33c96861b60572f6cf8420e6	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	NA	NA
1c2c23d3e73409e71a41d5d4d47b832f	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured bacterium	uncultured bacterium
dd186c4e27d4479afcbca1ef60780625	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	bacterium CS910
311ff96652924d7780ed72d97d8e7c5b	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
b8f64099026ffffde7cd2c6aa4642240	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	Nitrosospira	NA
74c7dd86dc666f33d42c966add0e4545	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured Verrucomicrobia bacterium
4949b6b0c1a679cda332677124e16cae	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhapis	uncultured bacterium
1afd72c7a6600cf2a1e028baa30796d2	Bacteria	Cyanobacteria	Sericytochromatia	uncultured prokaryote	uncultured prokaryote	uncultured prokaryote	uncultured prokaryote
3c2b363442e2db1072af4fd82e1be4eb	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA
89aa81313bd39ba6426d797e0c3599fb	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	Planctomycetes bacterium MBLW1
e586f2da41df5bdcf4503a0f876e2a8e	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
5a7244da389d6835288abbd081a83130	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA	NA
6a8e9bba7ea0a5ceacc165821baab488	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter	NA
a4fe8e9734e784c0c6968006e3515c44	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	uncultured	metagenome	metagenome
59e0d4f0ec5b22db62bf3ab41c0cb9f5	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	uncultured bacterium	uncultured bacterium
e9d41003600d3c53cdf5fb079fd01b9a	Bacteria	Planctomycetes	vadinHA49	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
43d395c7ffbd3aedadc4993c20193692	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	KD3-10	metagenome	metagenome
75d1d6889d2cd1f72e23a62fd9e75da7	Bacteria	Planctomycetes	Planctomycetacia	Isosphaerales	Isosphaeraceae	Singulisphaera	NA
e234c0d07b0652afe259ec8b7d551ecb	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	metagenome	metagenome
bc60bff44066352f28b28eb0bd87a801	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	env.OPS 17	NA	NA
2bf0398b2e90f89a6bc438d6d37fda6c	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	OLB13	uncultured bacterium
6aa605f1b5fca3962b4b2267d98b68ea	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured bacterium
4fa2256ef4001f22787b701934a1086d	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	metagenome
42ee7dfd97e13b9219b0739deb1ed6d1	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	NA	NA
0da1f2a11ad0c30400b9de52f33c7aba	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium
d1f359cff04255e77e2fc1bbb9ef7bbf	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Denitratisoma	uncultured soil bacterium
dd5d6ed771dadfa88dfc1d00e17888df	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	uncultured bacterium
293ae4e6546479185fe8df1509e297b9	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio exovorus JSS
fe4150783eeca1dc69b15e02afe785c8	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus	Gemmata sp. Br1-2
824524feb0c02a3ced4ae28e8b3c89c6	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Hydrogenophilaceae	Thiobacillus	NA
b4a6e225fb2fb1ed66d9acca32c278fb	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured bacterium	uncultured bacterium
219250fbd5d67e8c6d4d7a8c5db8493e	Bacteria	Patescibacteria	Gracilibacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
f766db88ee82d815527e8ce1b3573d8d	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	uncultured bacterium	uncultured bacterium	uncultured bacterium
a9e8874b4fb2f3e5f621f088d18cef81	Bacteria	Planctomycetes	vadinHA49	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
46741670db903b00bb6bb141c369c3ec	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
d9b06651e4af8212508db785dae2878c	Unassigned	NA	NA	NA	NA	NA	NA
335731d8a877702ba96b6c0e36206ed4	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	NA	NA	NA
3510e6f655cc5a41f52641d3c04f5aed	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	LiUU-11-161	metagenome	metagenome
7e7e0cd8f6b9bc9469901b23a4b65e3c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
e7008acd330303c93f4ef3225c148f84	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	A0839	metagenome	metagenome
febbdcc29ee5160fee0129f796918cb6	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	NA
ff55fb9d0ad72d3f6034757e59d1f64c	Bacteria	FBP	metagenome	metagenome	metagenome	metagenome	metagenome
937515883b3c614b0d685bf4f76949bf	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	NA
477fd26d021925d3145b32c312a88531	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	uncultured gamma proteobacterium	uncultured gamma proteobacterium
7c759acfd190b2031c645cc4748ab7bb	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	NA
89fd4d6012f941896248c229ea28a820	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus	NA
88be56b2d6ac70833d98e633a8ac3e72	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	uncultured bacterium	uncultured bacterium
33b39bab7da1bc2dfcf6e517499a29cf	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Rudanella	uncultured bacterium
4afcd892ea479607c6b1f365d53e5e48	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	NA	NA
11467b8817af95fa44de2143282aa45f	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured	uncultured Verrucomicrobia bacterium
c98368771cb2ed2499d3d3f62eae451b	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
07fae8a033edf026aa26232c8559f3e9	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	metagenome
5962ce7957293d152b9436da251e7a28	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Opitutaceae	Cephaloticoccus	uncultured Verrucomicrobia bacterium
32167752e327f227dbb2a4e4fdcebe9a	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus	NA
264916102fc45859918d0a44f2da0b14	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Chlamydomonas asymmetrica	Chlamydomonas asymmetrica	Chlamydomonas asymmetrica
4a3ff0ccd4777dee9f343fc96b50854b	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmata	NA
5de3d49c6da69287cfc7a25cebbf7fc2	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured Gemmatimonadetes bacterium	uncultured Gemmatimonadetes bacterium	uncultured Gemmatimonadetes bacterium
5f2e6060ce76ab1dc61b6d15b347f3ee	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	KD3-10	uncultured bacterium	uncultured bacterium
8c0ef8554e56f4fdc3a319f8951161dc	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
6cfdfa0b3ee1cf1a739ca39b98ceaf88	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pirellula	NA
1f4623dbc01c6a645cabaec0381f7095	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus	uncultured planctomycete
1dffccafef2d48c2337ae77721b3a0fd	Bacteria	WPS-2	metagenome	metagenome	metagenome	metagenome	metagenome
d67b467102e460d790bb35137226b3e9	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	NA
20e2d3a739b540c30c67c3158c549b99	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	metagenome
77a72b339df11d8c421c61dc1780c8c0	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	NA
ccdf7289eaacf54f4211a02016a4daa1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Opitutaceae	Cephaloticoccus	uncultured Verrucomicrobia bacterium
7527d753980584c714766a8227d722c2	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	metagenome
c689dcf67d75760079cb0c3741f41744	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9 marine group	metagenome	metagenome
4296ad780c63277c807a766ba3f93ced	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	IMCC26207	uncultured bacterium
ec6d8ade5ce4b3f6ea3661b7cacba6ec	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus	uncultured bacterium
f3a9a3753d00fae67593ab316ddc2e50	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	NA
8039fd830d62f5940661e5078cf846f4	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga	metagenome
ed23d4da7c77b72df7d30b25c0d8bb91	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter	NA
e8f27534d1a11eea1f009ab859eba3ae	Bacteria	WPS-2	metagenome	metagenome	metagenome	metagenome	metagenome
2cadf9a5d0bdb0d34f07bbd34fe6eb0f	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Flexibacter	uncultured Flexibacter sp.
dbf9a4a17edba52482e5650113207a4f	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA
4a4c2417f6c8b3d33de20056afd07561	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	uncultured bacterium	uncultured bacterium
3090fb4920293e1eef81047d1525a52d	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	NA
a556ec9e5f88168034d508dc8884cbf5	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	metagenome
41a9c520984b09317c56a7014516b62a	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Silvanigrella	NA
ce9f7f1d5263c6249eab5e947a68a08c	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	uncultured	uncultured bacterium
90b9fa83ffd5ddf0ae2deaefeda0875f	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	NA
8bf58b99bcebab47045464c6b9b53ff0	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	NA	NA
cb5b1fc95d815e339bd34cb73d8c2206	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	NA
a45001eb448c7210212de562d843e113	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Chroococcidiopsaceae	Crinalium SAG 22.89	NA
d6146ce684dbaeba0e5fe281ff5ad02a	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	mle1-27	uncultured bacterium	uncultured bacterium
8bb2644d07ddab844c3ce80e74d8bba2	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	NA
b701af8d98ca714dab16ab6724bb631a	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
363349fa630a2363de693cbce7a89ddc	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Silvanigrella	NA
a2848b62aaf1652a911ad5353b7731e4	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	uncultured	NA	NA
954c2ef2c292c547996f4bbc74474788	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	NA
624e87f5f71fcd267e395d1950f2ce98	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Silanimonas	uncultured bacterium
1e8ffb711b20e0f752554855880d02c3	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	wastewater metagenome	wastewater metagenome
3cacb1104ce6a4294a845bdd6c1cfa9f	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured bacterium	uncultured bacterium
8aaf4d0db7d4d04d7e23f783d4789d58	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	uncultured	NA
6e752265a652bd974cd18e64b9ed76e4	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	uncultured bacterium	uncultured bacterium
e7e1af21151f7ae5968f704f88685cec	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Silvanigrella	NA
5c41435aa207fadcd57cdb5b68e52734	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter	uncultured Polyangiaceae bacterium
8a4a141753899ab75b5f6a98cca393c9	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmata	uncultured bacterium
8afbf4e4aa5cdd6f71f4a29161c7538f	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	NA
fecd78f10ca0ffdc793be60dfbec59b2	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	NA
7bd3374cd62505005d294c25aad5863e	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	NA
38964181aeedf267a707078faa81bb48	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
bba18ced4cc79cc4e74463531c23d6ca	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured Verrucomicrobia bacterium
2ba4a2dde2e8ca8b302aaa27b2d6ce6d	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
ddb0a0b4178ed5cc5b5c32a502885654	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	uncultured Nannocystineae bacterium
ff70382b6056adb8b07516a486bd01ad	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	uncultured bacterium
6f2d8a3f714b9a1f9c8790295f2d6896	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	NA	NA	NA
5c0d398e9e230c53dd05b0c79a677054	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter sp. CCM 8644
e8dc2919b8a97b3a46b2bdb886aea7b4	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	env.OPS 17	NA	NA
1937e6c57183697b6651e08577012c7d	Bacteria	Cyanobacteria	Melainabacteria	Vampirovibrionales	uncultured bacterium	uncultured bacterium	uncultured bacterium
af712522d054d0fccf026b07db9f0c96	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA
914e29d79ff012733d491009ec39a306	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA
09874a89e954dec2b15894486f27517f	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium	uncultured bacterium
097c79a24e150f72f24c0939125f3a61	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	uncultured bacterium
69e60a7780ed19b0d4dfcaf34837aa88	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	uncultured bacterium
25870b121b9c8c00aaaefbc64a363939	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovarius	uncultured bacterium
ff298f297c260a54c441d46aa90cf19f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	uncultured	NA
2a233e502c3beebe37da516272be2125	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	uncultured Legionella sp.
6bea636cef7d306836f7a987357f488d	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexus	metagenome
209d2a7b32e4fd9500896c1910760c01	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Paludibaculum	metagenome
d866f45bcc782d46eae23f0ea358729f	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium
07b0fc95e8901cd4afbda6316b49dc00	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
129e38997c847616f38447d6f80d71bd	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	37-13	uncultured Sphingobacteriales bacterium	uncultured Sphingobacteriales bacterium
6832fe0e8a4f642242d1faf7c87128a8	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	NA
0a18a287497f01deb85c4ce81343aeea	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	AKIW781	uncultured endolithic bacterium	uncultured endolithic bacterium
b3b2c8343367236eafdb9a0a4aae778d	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
54769d51c14857173fd1c8287251e33c	Bacteria	FBP	NA	NA	NA	NA	NA
8f93a5a9aee2819f6ad433d882954604	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter	NA
af0703a5d1845d28a299d88e6f7d61b6	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Opitutaceae	Cephaloticoccus	uncultured Verrucomicrobia bacterium
82e9c390fd15539f46d7a36ddefdf5be	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	metagenome
df824eff77d1e1a62e26119a49a422de	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
b2e40b21b57f04ccbbef726d2d76d1fd	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	possible genus 04	NA
3e97bb5a32783d04db5302190ae7db37	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	NA
de8534cc379d18c6103f4d6946e0647a	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales (SR1)	NA	NA	NA
b93f913eab6e7c251a00a7b1841a30a8	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA	NA
6e14850f4299f5a0e1c249c442fb3592	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Gloeocapsaceae	Gleocapsa	Chroococcus sp. CCALA 702
6ff1e0443118bcae127e1209d7c1a1e2	Bacteria	Planctomycetes	vadinHA49	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
f3bf6cc0b60c2bf6db531a1946abf77c	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	uncultured bacterium
08b2f888ac14213548800b78535a0ef5	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	uncultured bacterium
dc8955ec412733aacec44476b2ee170e	Bacteria	Bacteroidetes	Ignavibacteria	OPB56	uncultured bacterium	uncultured bacterium	uncultured bacterium
5b6f59faa75c29958c2a9c55a3f10864	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA	NA
706229bfb6a2c09803f1c0dbea0e95db	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured bacterium	uncultured bacterium
39d52e952bdf66e9e0f768df36c94e0e	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	possible genus 04	metagenome
c086786712c95a80a05df75a3da53afd	Bacteria	Planctomycetes	vadinHA49	uncultured Planctomycetales bacterium	uncultured Planctomycetales bacterium	uncultured Planctomycetales bacterium	uncultured Planctomycetales bacterium
9229fe1f3e74365c7302dfd72d722317	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured planctomycete	uncultured planctomycete
f01a14d5cf45548a815f029494137ace	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	uncultured	Algoriphagus sp. JJ018
ffd92bd887e442674ef6d046840c72c1	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	NA
5eef05ba8cec3e8a105a3754cd57a261	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	NA
558a5b6cc59d430f0589af2559bc4139	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured bacterium
1ad081dbb956f3379220b5802dc30992	Bacteria	FBP	uncultured actinobacterium	uncultured actinobacterium	uncultured actinobacterium	uncultured actinobacterium	uncultured actinobacterium
09d771c9a943a2ba5502151072fff08f	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	uncultured bacterium
