Source,Target,Type,Id,Label,timeset,Weight
1855,146,Undirected,7382,,,0.78859
1863,146,Undirected,7383,,,0.609466
1948,146,Undirected,7384,,,0.660233
161,147,Undirected,7385,,,0.60812
187,147,Undirected,7386,,,0.645582
278,147,Undirected,7387,,,0.728687
300,147,Undirected,7388,,,0.605509
311,147,Undirected,7389,,,0.642395
312,147,Undirected,7390,,,0.758793
313,147,Undirected,7391,,,0.758084
320,147,Undirected,7392,,,0.684467
322,147,Undirected,7393,,,0.726167
323,147,Undirected,7394,,,0.837286
326,147,Undirected,7395,,,0.759055
328,147,Undirected,7396,,,0.616631
350,147,Undirected,7397,,,0.758084
354,147,Undirected,7398,,,0.606594
399,147,Undirected,7399,,,0.635302
514,147,Undirected,7400,,,0.6368
518,147,Undirected,7401,,,0.645115
537,147,Undirected,7402,,,0.758084
538,147,Undirected,7403,,,0.617147
539,147,Undirected,7404,,,0.758524
540,147,Undirected,7405,,,0.759147
541,147,Undirected,7406,,,0.758084
544,147,Undirected,7407,,,0.756704
545,147,Undirected,7408,,,0.646353
570,147,Undirected,7409,,,0.623333
593,147,Undirected,7410,,,0.601834
598,147,Undirected,7411,,,0.608421
647,147,Undirected,7412,,,0.600758
674,147,Undirected,7413,,,0.63784
681,147,Undirected,7414,,,0.650575
1080,147,Undirected,7415,,,0.759147
1082,147,Undirected,7416,,,0.759147
1128,147,Undirected,7417,,,0.758793
1134,147,Undirected,7418,,,0.759147
1151,147,Undirected,7419,,,0.653868
1178,147,Undirected,7420,,,0.759147
1179,147,Undirected,7421,,,0.706862
1206,147,Undirected,7422,,,0.758793
1278,147,Undirected,7423,,,0.758793
1415,147,Undirected,7424,,,0.711797
1416,147,Undirected,7425,,,0.607399
1433,147,Undirected,7426,,,0.644008
1536,147,Undirected,7427,,,0.637467
1636,147,Undirected,7428,,,0.629104
1640,147,Undirected,7429,,,0.758524
1648,147,Undirected,7430,,,0.759147
1649,147,Undirected,7431,,,0.628701
1654,147,Undirected,7432,,,0.758084
1655,147,Undirected,7433,,,0.758793
1690,147,Undirected,7434,,,0.646441
1752,147,Undirected,7435,,,0.738516
1753,147,Undirected,7436,,,0.707209
1754,147,Undirected,7437,,,0.65021
1822,147,Undirected,7438,,,0.60457
1826,147,Undirected,7439,,,0.758084
1899,147,Undirected,7440,,,0.759147
1908,147,Undirected,7441,,,0.759147
1917,147,Undirected,7442,,,0.717803
1918,147,Undirected,7443,,,0.738264
1919,147,Undirected,7444,,,0.700518
1920,147,Undirected,7445,,,0.758793
1922,147,Undirected,7446,,,0.758793
151,148,Undirected,7447,,,0.640976
152,148,Undirected,7448,,,0.60934
153,148,Undirected,7449,,,0.699068
283,148,Undirected,7450,,,0.606428
298,148,Undirected,7451,,,0.65605
306,148,Undirected,7452,,,0.643051
405,148,Undirected,7453,,,0.624216
408,148,Undirected,7454,,,0.688192
441,148,Undirected,7455,,,0.779892
453,148,Undirected,7456,,,0.758509
455,148,Undirected,7457,,,0.624427
498,148,Undirected,7458,,,0.637516
515,148,Undirected,7459,,,0.698001
532,148,Undirected,7460,,,0.697803
675,148,Undirected,7461,,,0.639888
964,148,Undirected,7462,,,0.623997
979,148,Undirected,7463,,,0.779106
988,148,Undirected,7464,,,0.638494
1070,148,Undirected,7465,,,0.624839
1084,148,Undirected,7466,,,0.637419
1106,148,Undirected,7467,,,0.632628
1131,148,Undirected,7468,,,0.637527
1152,148,Undirected,7469,,,0.61284
1163,148,Undirected,7470,,,0.66831
1173,148,Undirected,7471,,,0.6568
1186,148,Undirected,7472,,,0.614625
1316,148,Undirected,7473,,,0.780582
1461,148,Undirected,7474,,,0.776605
1469,148,Undirected,7475,,,0.703573
1645,148,Undirected,7476,,,0.620831
1745,148,Undirected,7477,,,0.685745
1774,148,Undirected,7478,,,0.655225
1792,148,Undirected,7479,,,0.670574
1806,148,Undirected,7480,,,0.628131
1808,148,Undirected,7481,,,0.74123
1827,148,Undirected,7482,,,0.600525
1837,148,Undirected,7483,,,0.779941
151,149,Undirected,7484,,,0.73858
153,149,Undirected,7485,,,0.634039
161,149,Undirected,7486,,,0.750482
177,149,Undirected,7487,,,0.76751
187,149,Undirected,7488,,,0.64636
279,149,Undirected,7489,,,0.64559
284,149,Undirected,7490,,,0.618241
291,149,Undirected,7491,,,0.679741
298,149,Undirected,7492,,,0.610715
299,149,Undirected,7493,,,0.671791
302,149,Undirected,7494,,,0.674014
305,149,Undirected,7495,,,0.655345
306,149,Undirected,7496,,,0.705791
311,149,Undirected,7497,,,0.620458
324,149,Undirected,7498,,,0.759359
351,149,Undirected,7499,,,0.740131
354,149,Undirected,7500,,,0.603855
355,149,Undirected,7501,,,0.738371
376,149,Undirected,7502,,,0.634572
381,149,Undirected,7503,,,0.647153
399,149,Undirected,7504,,,0.846344
443,149,Undirected,7505,,,0.67667
484,149,Undirected,7506,,,0.644242
514,149,Undirected,7507,,,0.630723
515,149,Undirected,7508,,,0.650701
532,149,Undirected,7509,,,0.645914
538,149,Undirected,7510,,,0.777668
571,149,Undirected,7511,,,0.628884
638,149,Undirected,7512,,,0.757673
647,149,Undirected,7513,,,0.624983
653,149,Undirected,7514,,,0.627484
674,149,Undirected,7515,,,0.645914
675,149,Undirected,7516,,,0.71941
676,149,Undirected,7517,,,0.759359
681,149,Undirected,7518,,,0.649519
923,149,Undirected,7519,,,0.626478
1083,149,Undirected,7520,,,0.654563
1126,149,Undirected,7521,,,0.618763
1130,149,Undirected,7522,,,0.679202
1131,149,Undirected,7523,,,0.667786
1152,149,Undirected,7524,,,0.650862
1173,149,Undirected,7525,,,0.686336
1179,149,Undirected,7526,,,0.692383
1186,149,Undirected,7527,,,0.627652
1216,149,Undirected,7528,,,0.636944
1226,149,Undirected,7529,,,0.624066
1253,149,Undirected,7530,,,0.671124
1310,149,Undirected,7531,,,0.608278
1326,149,Undirected,7532,,,0.651011
1344,149,Undirected,7533,,,0.602729
1415,149,Undirected,7534,,,0.690756
1416,149,Undirected,7535,,,0.611305
1417,149,Undirected,7536,,,0.610937
1536,149,Undirected,7537,,,0.637335
1636,149,Undirected,7538,,,0.615328
1649,149,Undirected,7539,,,0.641414
1752,149,Undirected,7540,,,0.739254
1753,149,Undirected,7541,,,0.685525
1774,149,Undirected,7542,,,0.62315
1837,149,Undirected,7543,,,0.628142
1853,149,Undirected,7544,,,0.640405
1860,149,Undirected,7545,,,0.683466
1891,149,Undirected,7546,,,0.644798
1911,149,Undirected,7547,,,0.631837
156,150,Undirected,7548,,,0.718017
241,150,Undirected,7549,,,0.661939
248,150,Undirected,7550,,,0.625029
287,150,Undirected,7551,,,0.62809
288,150,Undirected,7552,,,0.831365
309,150,Undirected,7553,,,0.72552
315,150,Undirected,7554,,,0.743753
318,150,Undirected,7555,,,0.652006
325,150,Undirected,7556,,,0.73959
328,150,Undirected,7557,,,0.627723
329,150,Undirected,7558,,,0.681414
367,150,Undirected,7559,,,0.773983
440,150,Undirected,7560,,,0.665363
488,150,Undirected,7561,,,0.732425
499,150,Undirected,7562,,,0.832543
502,150,Undirected,7563,,,0.793473
551,150,Undirected,7564,,,0.726499
555,150,Undirected,7565,,,0.683181
570,150,Undirected,7566,,,0.627026
592,150,Undirected,7567,,,0.617161
594,150,Undirected,7568,,,0.661465
596,150,Undirected,7569,,,0.831151
598,150,Undirected,7570,,,0.696525
599,150,Undirected,7571,,,0.716386
639,150,Undirected,7572,,,0.655103
649,150,Undirected,7573,,,0.714574
678,150,Undirected,7574,,,0.633647
680,150,Undirected,7575,,,0.71588
858,150,Undirected,7576,,,0.615768
921,150,Undirected,7577,,,0.742209
922,150,Undirected,7578,,,0.83108
986,150,Undirected,7579,,,0.831365
1212,150,Undirected,7580,,,0.715692
1213,150,Undirected,7581,,,0.726825
1396,150,Undirected,7582,,,0.833589
1397,150,Undirected,7583,,,0.793442
1398,150,Undirected,7584,,,0.798685
1421,150,Undirected,7585,,,0.669666
1422,150,Undirected,7586,,,0.829654
1423,150,Undirected,7587,,,0.726825
1433,150,Undirected,7588,,,0.627137
1435,150,Undirected,7589,,,0.720969
1437,150,Undirected,7590,,,0.768403
1438,150,Undirected,7591,,,0.741694
1457,150,Undirected,7592,,,0.832543
1459,150,Undirected,7593,,,0.743753
1460,150,Undirected,7594,,,0.815399
1462,150,Undirected,7595,,,0.644238
1463,150,Undirected,7596,,,0.632189
1531,150,Undirected,7597,,,0.678824
1625,150,Undirected,7598,,,0.734079
1626,150,Undirected,7599,,,0.726499
1638,150,Undirected,7600,,,0.607943
1652,150,Undirected,7601,,,0.830795
1658,150,Undirected,7602,,,0.642382
1702,150,Undirected,7603,,,0.726499
1755,150,Undirected,7604,,,0.718017
1772,150,Undirected,7605,,,0.672421
1803,150,Undirected,7606,,,0.743929
1822,150,Undirected,7607,,,0.732964
152,151,Undirected,7608,,,0.682499
153,151,Undirected,7609,,,0.647765
177,151,Undirected,7610,,,0.69944
186,151,Undirected,7611,,,0.754789
187,151,Undirected,7612,,,0.758967
241,151,Undirected,7613,,,0.68587
247,151,Undirected,7614,,,0.822078
248,151,Undirected,7615,,,0.771449
278,151,Undirected,7616,,,0.81106
283,151,Undirected,7617,,,0.809932
291,151,Undirected,7618,,,0.766332
298,151,Undirected,7619,,,0.629084
299,151,Undirected,7620,,,0.807469
300,151,Undirected,7621,,,0.740566
301,151,Undirected,7622,,,0.627804
302,151,Undirected,7623,,,0.803249
303,151,Undirected,7624,,,0.679939
305,151,Undirected,7625,,,0.637622
308,151,Undirected,7626,,,0.711699
311,151,Undirected,7627,,,0.751367
317,151,Undirected,7628,,,0.635562
318,151,Undirected,7629,,,0.741035
329,151,Undirected,7630,,,0.623938
349,151,Undirected,7631,,,0.746891
375,151,Undirected,7632,,,0.611598
376,151,Undirected,7633,,,0.827927
381,151,Undirected,7634,,,0.655444
395,151,Undirected,7635,,,0.611088
399,151,Undirected,7636,,,0.719188
405,151,Undirected,7637,,,0.698227
406,151,Undirected,7638,,,0.673008
408,151,Undirected,7639,,,0.629314
409,151,Undirected,7640,,,0.816858
410,151,Undirected,7641,,,0.674786
441,151,Undirected,7642,,,0.712498
444,151,Undirected,7643,,,0.675924
446,151,Undirected,7644,,,0.611088
453,151,Undirected,7645,,,0.690528
498,151,Undirected,7646,,,0.696798
514,151,Undirected,7647,,,0.673281
515,151,Undirected,7648,,,0.649888
532,151,Undirected,7649,,,0.64822
543,151,Undirected,7650,,,0.612319
544,151,Undirected,7651,,,0.678567
553,151,Undirected,7652,,,0.611317
565,151,Undirected,7653,,,0.611317
571,151,Undirected,7654,,,0.642372
574,151,Undirected,7655,,,0.652906
591,151,Undirected,7656,,,0.686423
592,151,Undirected,7657,,,0.756685
593,151,Undirected,7658,,,0.80599
594,151,Undirected,7659,,,0.760824
595,151,Undirected,7660,,,0.612005
597,151,Undirected,7661,,,0.610629
618,151,Undirected,7662,,,0.611088
625,151,Undirected,7663,,,0.61905
639,151,Undirected,7664,,,0.702315
645,151,Undirected,7665,,,0.652331
647,151,Undirected,7666,,,0.813716
648,151,Undirected,7667,,,0.744099
653,151,Undirected,7668,,,0.653442
654,151,Undirected,7669,,,0.6057
655,151,Undirected,7670,,,0.63743
656,151,Undirected,7671,,,0.699621
657,151,Undirected,7672,,,0.60123
668,151,Undirected,7673,,,0.612286
674,151,Undirected,7674,,,0.616228
678,151,Undirected,7675,,,0.642613
681,151,Undirected,7676,,,0.601218
726,151,Undirected,7677,,,0.601344
732,151,Undirected,7678,,,0.610452
787,151,Undirected,7679,,,0.688597
923,151,Undirected,7680,,,0.781938
925,151,Undirected,7681,,,0.655366
942,151,Undirected,7682,,,0.66834
948,151,Undirected,7683,,,0.673187
979,151,Undirected,7684,,,0.71023
983,151,Undirected,7685,,,0.647233
987,151,Undirected,7686,,,0.827725
988,151,Undirected,7687,,,0.808329
1006,151,Undirected,7688,,,0.714251
1021,151,Undirected,7689,,,0.60982
1022,151,Undirected,7690,,,0.695618
1033,151,Undirected,7691,,,0.679873
1070,151,Undirected,7692,,,0.812112
1071,151,Undirected,7693,,,0.609483
1084,151,Undirected,7694,,,0.815456
1106,151,Undirected,7695,,,0.811358
1126,151,Undirected,7696,,,0.6104
1130,151,Undirected,7697,,,0.680408
1149,151,Undirected,7698,,,0.601087
1163,151,Undirected,7699,,,0.616069
1179,151,Undirected,7700,,,0.75854
1185,151,Undirected,7701,,,0.612286
1199,151,Undirected,7702,,,0.612005
1203,151,Undirected,7703,,,0.603688
1205,151,Undirected,7704,,,0.612286
1226,151,Undirected,7705,,,0.725937
1274,151,Undirected,7706,,,0.675776
1282,151,Undirected,7707,,,0.835993
1299,151,Undirected,7708,,,0.608795
1316,151,Undirected,7709,,,0.71023
1326,151,Undirected,7710,,,0.623636
1343,151,Undirected,7711,,,0.759969
1344,151,Undirected,7712,,,0.84382
1401,151,Undirected,7713,,,0.622522
1415,151,Undirected,7714,,,0.759499
1416,151,Undirected,7715,,,0.707374
1417,151,Undirected,7716,,,0.695561
1418,151,Undirected,7717,,,0.813351
1419,151,Undirected,7718,,,0.757121
1420,151,Undirected,7719,,,0.705366
1421,151,Undirected,7720,,,0.726875
1433,151,Undirected,7721,,,0.609927
1451,151,Undirected,7722,,,0.699628
1456,151,Undirected,7723,,,0.804815
1461,151,Undirected,7724,,,0.710072
1462,151,Undirected,7725,,,0.627561
1469,151,Undirected,7726,,,0.760312
1486,151,Undirected,7727,,,0.762605
1531,151,Undirected,7728,,,0.720059
1536,151,Undirected,7729,,,0.617392
1635,151,Undirected,7730,,,0.757071
1636,151,Undirected,7731,,,0.80922
1645,151,Undirected,7732,,,0.805431
1653,151,Undirected,7733,,,0.738341
1658,151,Undirected,7734,,,0.681084
1703,151,Undirected,7735,,,0.612922
1704,151,Undirected,7736,,,0.611088
1720,151,Undirected,7737,,,0.742033
1724,151,Undirected,7738,,,0.738084
1745,151,Undirected,7739,,,0.754738
1748,151,Undirected,7740,,,0.719636
1751,151,Undirected,7741,,,0.611088
1753,151,Undirected,7742,,,0.755119
1765,151,Undirected,7743,,,0.609483
1774,151,Undirected,7744,,,0.630514
1781,151,Undirected,7745,,,0.623197
1792,151,Undirected,7746,,,0.615611
1806,151,Undirected,7747,,,0.695106
1808,151,Undirected,7748,,,0.69455
1827,151,Undirected,7749,,,0.702001
1837,151,Undirected,7750,,,0.827924
1853,151,Undirected,7751,,,0.756264
1854,151,Undirected,7752,,,0.813027
1857,151,Undirected,7753,,,0.604262
1860,151,Undirected,7754,,,0.771325
1894,151,Undirected,7755,,,0.813419
1912,151,Undirected,7756,,,0.669186
1914,151,Undirected,7757,,,0.609712
1915,151,Undirected,7758,,,0.69279
1919,151,Undirected,7759,,,0.775329
153,152,Undirected,7760,,,0.659551
163,152,Undirected,7761,,,0.768707
186,152,Undirected,7762,,,0.78918
226,152,Undirected,7763,,,0.769769
227,152,Undirected,7764,,,0.76729
246,152,Undirected,7765,,,0.769769
247,152,Undirected,7766,,,0.640175
250,152,Undirected,7767,,,0.768707
283,152,Undirected,7768,,,0.804898
284,152,Undirected,7769,,,0.617298
289,152,Undirected,7770,,,0.768793
303,152,Undirected,7771,,,0.719935
304,152,Undirected,7772,,,0.769678
307,152,Undirected,7773,,,0.777559
321,152,Undirected,7774,,,0.621041
333,152,Undirected,7775,,,0.663306
358,152,Undirected,7776,,,0.767999
373,152,Undirected,7777,,,0.76729
377,152,Undirected,7778,,,0.76729
381,152,Undirected,7779,,,0.655485
388,152,Undirected,7780,,,0.660268
403,152,Undirected,7781,,,0.702695
405,152,Undirected,7782,,,0.607542
409,152,Undirected,7783,,,0.679939
437,152,Undirected,7784,,,0.768707
441,152,Undirected,7785,,,0.802459
443,152,Undirected,7786,,,0.627179
447,152,Undirected,7787,,,0.7672
482,152,Undirected,7788,,,0.768707
498,152,Undirected,7789,,,0.844096
515,152,Undirected,7790,,,0.659339
531,152,Undirected,7791,,,0.768616
532,152,Undirected,7792,,,0.636911
587,152,Undirected,7793,,,0.76729
607,152,Undirected,7794,,,0.767999
619,152,Undirected,7795,,,0.640926
653,152,Undirected,7796,,,0.648972
654,152,Undirected,7797,,,0.610699
655,152,Undirected,7798,,,0.784552
675,152,Undirected,7799,,,0.665506
725,152,Undirected,7800,,,0.76729
726,152,Undirected,7801,,,0.636693
731,152,Undirected,7802,,,0.766936
858,152,Undirected,7803,,,0.652207
859,152,Undirected,7804,,,0.637367
942,152,Undirected,7805,,,0.717473
960,152,Undirected,7806,,,0.637564
961,152,Undirected,7807,,,0.769769
966,152,Undirected,7808,,,0.768707
979,152,Undirected,7809,,,0.777095
980,152,Undirected,7810,,,0.769769
981,152,Undirected,7811,,,0.656335
985,152,Undirected,7812,,,0.766936
988,152,Undirected,7813,,,0.845058
989,152,Undirected,7814,,,0.769324
990,152,Undirected,7815,,,0.664234
992,152,Undirected,7816,,,0.768707
994,152,Undirected,7817,,,0.659958
1001,152,Undirected,7818,,,0.76729
1005,152,Undirected,7819,,,0.661758
1006,152,Undirected,7820,,,0.735139
1008,152,Undirected,7821,,,0.765679
1009,152,Undirected,7822,,,0.615785
1023,152,Undirected,7823,,,0.769415
1034,152,Undirected,7824,,,0.768085
1072,152,Undirected,7825,,,0.76729
1083,152,Undirected,7826,,,0.665762
1084,152,Undirected,7827,,,0.833034
1106,152,Undirected,7828,,,0.846261
1127,152,Undirected,7829,,,0.768707
1131,152,Undirected,7830,,,0.682292
1137,152,Undirected,7831,,,0.648508
1139,152,Undirected,7832,,,0.768707
1152,152,Undirected,7833,,,0.712767
1163,152,Undirected,7834,,,0.65021
1173,152,Undirected,7835,,,0.733364
1184,152,Undirected,7836,,,0.663925
1186,152,Undirected,7837,,,0.725157
1187,152,Undirected,7838,,,0.768707
1189,152,Undirected,7839,,,0.769415
1192,152,Undirected,7840,,,0.76729
1203,152,Undirected,7841,,,0.603169
1216,152,Undirected,7842,,,0.656406
1274,152,Undirected,7843,,,0.692225
1282,152,Undirected,7844,,,0.662537
1310,152,Undirected,7845,,,0.635936
1316,152,Undirected,7846,,,0.795531
1317,152,Undirected,7847,,,0.768707
1328,152,Undirected,7848,,,0.768707
1343,152,Undirected,7849,,,0.759059
1387,152,Undirected,7850,,,0.76729
1399,152,Undirected,7851,,,0.768707
1400,152,Undirected,7852,,,0.662068
1401,152,Undirected,7853,,,0.66423
1419,152,Undirected,7854,,,0.693955
1420,152,Undirected,7855,,,0.710073
1461,152,Undirected,7856,,,0.804246
1468,152,Undirected,7857,,,0.76729
1492,152,Undirected,7858,,,0.76729
1577,152,Undirected,7859,,,0.767999
1635,152,Undirected,7860,,,0.690007
1644,152,Undirected,7861,,,0.767999
1645,152,Undirected,7862,,,0.830793
1694,152,Undirected,7863,,,0.768707
1699,152,Undirected,7864,,,0.767999
1700,152,Undirected,7865,,,0.72621
1743,152,Undirected,7866,,,0.76729
1744,152,Undirected,7867,,,0.767554
1750,152,Undirected,7868,,,0.758084
1781,152,Undirected,7869,,,0.614236
1792,152,Undirected,7870,,,0.636902
1793,152,Undirected,7871,,,0.729404
1806,152,Undirected,7872,,,0.845058
1815,152,Undirected,7873,,,0.766936
1820,152,Undirected,7874,,,0.767999
1837,152,Undirected,7875,,,0.842139
1845,152,Undirected,7876,,,0.768707
1846,152,Undirected,7877,,,0.768793
1854,152,Undirected,7878,,,0.716555
1857,152,Undirected,7879,,,0.628237
1891,152,Undirected,7880,,,0.650009
1901,152,Undirected,7881,,,0.768707
1911,152,Undirected,7882,,,0.635744
1921,152,Undirected,7883,,,0.621972
161,153,Undirected,7884,,,0.619966
186,153,Undirected,7885,,,0.676295
252,153,Undirected,7886,,,0.845858
283,153,Undirected,7887,,,0.716246
298,153,Undirected,7888,,,0.734956
301,153,Undirected,7889,,,0.806699
303,153,Undirected,7890,,,0.61405
305,153,Undirected,7891,,,0.735019
306,153,Undirected,7892,,,0.664481
324,153,Undirected,7893,,,0.846643
351,153,Undirected,7894,,,0.657509
355,153,Undirected,7895,,,0.613905
375,153,Undirected,7896,,,0.729704
376,153,Undirected,7897,,,0.760478
381,153,Undirected,7898,,,0.744812
395,153,Undirected,7899,,,0.725013
403,153,Undirected,7900,,,0.659313
405,153,Undirected,7901,,,0.651194
408,153,Undirected,7902,,,0.7545
409,153,Undirected,7903,,,0.613879
444,153,Undirected,7904,,,0.645513
445,153,Undirected,7905,,,0.632624
446,153,Undirected,7906,,,0.725013
453,153,Undirected,7907,,,0.733451
498,153,Undirected,7908,,,0.768738
519,153,Undirected,7909,,,0.846643
533,153,Undirected,7910,,,0.846738
538,153,Undirected,7911,,,0.639784
553,153,Undirected,7912,,,0.723641
562,153,Undirected,7913,,,0.84556
565,153,Undirected,7914,,,0.723641
571,153,Undirected,7915,,,0.706054
591,153,Undirected,7916,,,0.623426
595,153,Undirected,7917,,,0.723641
597,153,Undirected,7918,,,0.715069
618,153,Undirected,7919,,,0.725013
625,153,Undirected,7920,,,0.753193
638,153,Undirected,7921,,,0.84556
653,153,Undirected,7922,,,0.739306
654,153,Undirected,7923,,,0.723641
656,153,Undirected,7924,,,0.654799
668,153,Undirected,7925,,,0.733991
675,153,Undirected,7926,,,0.646163
676,153,Undirected,7927,,,0.845858
678,153,Undirected,7928,,,0.624019
732,153,Undirected,7929,,,0.73039
772,153,Undirected,7930,,,0.845858
942,153,Undirected,7931,,,0.611078
988,153,Undirected,7932,,,0.732233
1006,153,Undirected,7933,,,0.663946
1008,153,Undirected,7934,,,0.708374
1070,153,Undirected,7935,,,0.728407
1071,153,Undirected,7936,,,0.705126
1084,153,Undirected,7937,,,0.753816
1105,153,Undirected,7938,,,0.845073
1106,153,Undirected,7939,,,0.716246
